Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1228
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1229
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1230
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1231
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1232
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1233
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1234
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1235
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1236
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1237
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1238
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1239
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1240
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1241
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1242
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1243
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1244
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1245
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1246
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1247
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1248
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1249
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1250
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1251
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1252
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1253
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1254
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1255
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1256
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1257
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1258
appliedenergistics2:facade:0, Cable Facade - Glowing Light Pink Block #1259
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1260
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1261
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1262
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1263
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1264
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1265
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1266
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1267
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1268
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1269
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1270
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1271
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1272
appliedenergistics2:facade:0, Cable Facade - Glowing Dark Pink Block #1273
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1274
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1275
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1276
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1277
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1278
appliedenergistics2:facade:0, Cable Facade - Glowing Pink Block #1279
appliedenergistics2:facade:0, Cable Facade - Glowing Black Block #1280
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1281
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1282
appliedenergistics2:facade:0, Cable Facade - Glowing Grey Block #1283
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1284
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1285
appliedenergistics2:facade:0, Cable Facade - Glowing Silver Block #1286
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1287
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1288
appliedenergistics2:facade:0, Cable Facade - Glowing White Block #1289
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Essence
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Essence
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Essence
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Essence
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Essence
appliedenergistics2:facade:0, Cable Facade - Block of Prosperity
appliedenergistics2:facade:0, Cable Facade - Block of Base Essence
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium
appliedenergistics2:facade:0, Cable Facade - §dBlock of Soulium
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Coal
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Coal
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Coal
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Coal
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Coal
appliedenergistics2:facade:0, Cable Facade - Soulstone
appliedenergistics2:facade:0, Cable Facade - Cobbled Soulstone
appliedenergistics2:facade:0, Cable Facade - Polished Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Slab Block
appliedenergistics2:facade:0, Cable Facade - Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - Nether Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - End Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - §eInferium Ore
appliedenergistics2:facade:0, Cable Facade - §eNether Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eEnd Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eGrowth Accelerator
appliedenergistics2:facade:0, Cable Facade - Mystical Machine Frame
appliedenergistics2:facade:0, Cable Facade - Glowstone Lamp
appliedenergistics2:facade:0, Cable Facade - Witherproof Block
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Essence
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Coal
appliedenergistics2:facade:0, Cable Facade - Nether Star Crux
appliedenergistics2:facade:0, Cable Facade - Dragon Egg Crux
appliedenergistics2:facade:0, Cable Facade - Ashen Wood
appliedenergistics2:facade:0, Cable Facade - Blazing Wood
appliedenergistics2:facade:0, Cable Facade - Ashen Leaves
appliedenergistics2:facade:0, Cable Facade - Blazing Leaves
appliedenergistics2:facade:0, Cable Facade - Black Kauri Wood
appliedenergistics2:facade:0, Cable Facade - Brazillian Pine Wood
appliedenergistics2:facade:0, Cable Facade - Incense Cedar Wood
appliedenergistics2:facade:0, Cable Facade - Murray Pine Wood
appliedenergistics2:facade:0, Cable Facade - Black Kauri Leaves
appliedenergistics2:facade:0, Cable Facade - Brazillian Pine Leaves
appliedenergistics2:facade:0, Cable Facade - Incense Cedar Leaves
appliedenergistics2:facade:0, Cable Facade - Murray Pine Leaves
appliedenergistics2:facade:0, Cable Facade - Crystal Groundcover
appliedenergistics2:facade:0, Cable Facade - Crystal Wood
appliedenergistics2:facade:0, Cable Facade - Dark Crystal Wood
appliedenergistics2:facade:0, Cable Facade - Crystal Leaves
appliedenergistics2:facade:0, Cable Facade - Dark Crystal Leaves
appliedenergistics2:facade:0, Cable Facade - Crystal Wood Planks
appliedenergistics2:facade:0, Cable Facade - Dark Crystal Wood Planks
appliedenergistics2:facade:0, Cable Facade - Ashen Wood Planks
appliedenergistics2:facade:0, Cable Facade - Blazing Wood Planks
appliedenergistics2:facade:0, Cable Facade - Black Kauri Wood Planks
appliedenergistics2:facade:0, Cable Facade - Brazillian Pine Wood Planks
appliedenergistics2:facade:0, Cable Facade - Incense Cedar Wood Planks
appliedenergistics2:facade:0, Cable Facade - Murray Pine Wood Planks
appliedenergistics2:facade:0, Cable Facade - Blackberry Leaves
appliedenergistics2:facade:0, Cable Facade - Blueberry Leaves
appliedenergistics2:facade:0, Cable Facade - Deciduous Leaves
appliedenergistics2:facade:0, Cable Facade - Evergreen Leaves
appliedenergistics2:facade:0, Cable Facade - Huckleberry Leaves
appliedenergistics2:facade:0, Cable Facade - Raspberry Leaves
appliedenergistics2:facade:0, Cable Facade - Machine Casing
appliedenergistics2:facade:0, Cable Facade - Block of Quartz Enriched Iron
appliedenergistics2:facade:0, Cable Facade - Machine Frame
appliedenergistics2:facade:0, Cable Facade - Machine Base
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Dimensional Shard Ore
appliedenergistics2:facade:0, Cable Facade - Destination Analyzer
appliedenergistics2:facade:0, Cable Facade - Matter Booster
appliedenergistics2:facade:0, Cable Facade - Space Chamber Corner Block
appliedenergistics2:facade:0, Cable Facade - Support Block
appliedenergistics2:facade:0, Cable Facade - Shield Template
appliedenergistics2:facade:0, Cable Facade - Shield Template
appliedenergistics2:facade:0, Cable Facade - Shield Template
appliedenergistics2:facade:0, Cable Facade - Shield Template
appliedenergistics2:facade:0, Cable Facade - Thatch
appliedenergistics2:facade:0, Cable Facade - Runestone
appliedenergistics2:facade:0, Cable Facade - Runestone Brick
appliedenergistics2:facade:0, Cable Facade - Chiseled Runestone
appliedenergistics2:facade:0, Cable Facade - Septuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Quick Sand
appliedenergistics2:facade:0, Cable Facade - Unhardened Stone
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Small Bricks
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Ender Ore
appliedenergistics2:facade:0, Cable Facade - Soul Sandstone
appliedenergistics2:facade:0, Cable Facade - White Glowstone
appliedenergistics2:facade:0, Cable Facade - Orange Glowstone
appliedenergistics2:facade:0, Cable Facade - Magenta Glowstone
appliedenergistics2:facade:0, Cable Facade - LightBlue Glowstone
appliedenergistics2:facade:0, Cable Facade - Lime Glowstone
appliedenergistics2:facade:0, Cable Facade - Pink Glowstone
appliedenergistics2:facade:0, Cable Facade - Gray Glowstone
appliedenergistics2:facade:0, Cable Facade - LightGray Glowstone
appliedenergistics2:facade:0, Cable Facade - Cyan Glowstone
appliedenergistics2:facade:0, Cable Facade - Purple Glowstone
appliedenergistics2:facade:0, Cable Facade - Blue Glowstone
appliedenergistics2:facade:0, Cable Facade - Brown Glowstone
appliedenergistics2:facade:0, Cable Facade - Green Glowstone
appliedenergistics2:facade:0, Cable Facade - Red Glowstone
appliedenergistics2:facade:0, Cable Facade - Black Glowstone
appliedenergistics2:facade:0, Cable Facade - Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Hardened Stone
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Wub Wub Ore
appliedenergistics2:facade:0, Cable Facade - Nether Wub Wub Ore
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Slab
appliedenergistics2:facade:0, Cable Facade - Compressed Sugar
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sugar
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Nether Lava Source Stone
appliedenergistics2:facade:0, Cable Facade - Asphalt
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Small Bricks Slab
appliedenergistics2:facade:0, Cable Facade - Lava Infused Stone
appliedenergistics2:facade:0, Cable Facade - Octuple Compressed Sugar Cane
appliedenergistics2:facade:0, Cable Facade - Hardened Stone Bricks Slab
appliedenergistics2:facade:0, Cable Facade - Compressed Flesh Block
appliedenergistics2:facade:0, Cable Facade - Mirion Block
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
appliedenergistics2:paint_ball:2, Paint Ball - Magenta
appliedenergistics2:paint_ball:3, Paint Ball - Light Blue
appliedenergistics2:paint_ball:4, Paint Ball - Yellow
appliedenergistics2:paint_ball:5, Paint Ball - Lime
appliedenergistics2:paint_ball:6, Paint Ball - Pink
appliedenergistics2:paint_ball:7, Paint Ball - Gray
appliedenergistics2:paint_ball:8, Paint Ball - Light Gray
appliedenergistics2:paint_ball:9, Paint Ball - Cyan
appliedenergistics2:paint_ball:10, Paint Ball - Purple
appliedenergistics2:paint_ball:11, Paint Ball - Blue
appliedenergistics2:paint_ball:12, Paint Ball - Brown
appliedenergistics2:paint_ball:13, Paint Ball - Green
appliedenergistics2:paint_ball:14, Paint Ball - Red
appliedenergistics2:paint_ball:15, Paint Ball - Black
appliedenergistics2:paint_ball:20, Paint Ball - Lumen White
appliedenergistics2:paint_ball:21, Paint Ball - Lumen Orange
appliedenergistics2:paint_ball:22, Paint Ball - Lumen Magenta
appliedenergistics2:paint_ball:23, Paint Ball - Lumen Light Blue
appliedenergistics2:paint_ball:24, Paint Ball - Lumen Yellow
appliedenergistics2:paint_ball:25, Paint Ball - Lumen Lime
appliedenergistics2:paint_ball:26, Paint Ball - Lumen Pink
appliedenergistics2:paint_ball:27, Paint Ball - Lumen Gray
appliedenergistics2:paint_ball:28, Paint Ball - Lumen Light Gray
appliedenergistics2:paint_ball:29, Paint Ball - Lumen Cyan
appliedenergistics2:paint_ball:30, Paint Ball - Lumen Purple
appliedenergistics2:paint_ball:31, Paint Ball - Lumen Blue
appliedenergistics2:paint_ball:32, Paint Ball - Lumen Brown
appliedenergistics2:paint_ball:33, Paint Ball - Lumen Green
appliedenergistics2:paint_ball:34, Paint Ball - Lumen Red
appliedenergistics2:paint_ball:35, Paint Ball - Lumen Black
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, Advanced Card
appliedenergistics2:material:44, Annihilation Core
appliedenergistics2:material:25, Basic Card
appliedenergistics2:material:52, Blank Pattern
appliedenergistics2:material:23, Calculation Processor
